Marker	Ch1
0	EAF15
0	70975
0	1390FA
0	4FAE1
0	F4B8D
0	6BBDC
0	138A23
0	E04A6
0	FBA52
0	68671
0	55578
0	DAB9F
0	1010BA
0	1399B4
0	59495
0	D2238
0	63BD0
0	139A83
0	700000
0	1097A4
0	5FE70
0	61110
0	C97DF
0	1109CD
0	138A65
0	653D3
0	1127FA
0	5D296
0	1389C0
0	BD147
0	117CEE
0	59085
0	6E5F5
0	B84B2
0	11F551
0	1344EA
0	72D68
0	B0C9B
0	590BF
0	13580C
0	AA08A
0	123DD4
0	54A2E
0	7B107
0	A6CCF
0	129C89
0	12D31E
0	7F10C
0	A0E21
0	53F67
0	12BA7F
0	82D24
0	12E7DE
0	542BA
0	12B471
0	96320
0	13351F
0	12639A
0	8F63C
0	90CEF
0	52EED
0	123B06
0	93034
0	138119
0	53DDF
0	123220
0	85B0A
0	13C3BB
0	11D463
0	9DDBB
0	817C2
0	553B7
0	11A724
0	A2517
0	140A26
0	580D8
0	11C598
0	75277
0	141E5C
0	112E06
0	ACE83
0	72A7F
0	586BF
0	10EF29
0	B1AFB
0	145F38
0	5B9C5
0	10F7FC
0	679D1
0	14670B
0	106F3E
0	BCF17
0	65C5C
0	5D822
0	102D82
0	C1767
0	1487DD
0	619E3
0	1044FC
0	5D1CD
0	148697
0	FA00B
0	CD7CF
0	5A978
0	655AD
0	F5222
0	D118B
0	14A36B
0	69A4A
0	F323F
0	51E95
0	14739A
0	6CC08
0	DD3CA
0	5016A
0	147F6B
0	E73C7
0	E11F7
0	4EA16
0	71BBC
0	E2561
0	E5DBA
0	146CAD
0	77D27
0	E00F8
0	47809
0	142875
0	7C3A9
0	F1355
0	47AF3
0	143A01
0	D35C1
0	F3875
0	14233A
0	83F5A
0	CEA8C
0	42355
0	13D0F1
0	8955E
0	100161
0	4125C
0	13A123
0	C41EA
0	103868
0	13A57E
0	90E9B
0	BF7D8
0	3F904
0	137458
0	97684
0	10C658
0	3D50E
0	13033E
0	B4E09
0	10E769
0	1319AF
0	9F9D9
0	B0B1B
0	3DD0B
0	12D296
0	A67BB
0	117DE9
0	3B82E
0	1249B7
0	A63A2
0	119AE8
0	1261C1
0	AE193
0	A1FCF
0	3D80F
0	120558
0	B6964
1	116704
1	ACD48
1	74A81
1	58A20
1	1116D7
1	B19EE
1	146179
1	5C93F
1	113D7B
1	6A8D3
1	146403
1	109C9C
1	BC49A
1	687E8
1	5D6AA
1	10542D
1	BDCD0
1	148AED
1	5FCD2
1	10365C
1	5EF4F
1	148295
1	FD1FC
1	CBC58
1	5D5EC
1	64877
1	F9309
1	D1154
1	A5A7C
1	68BFE
1	F5EF5
1	54AFA
1	14A5AB
1	6E0B6
1	DF931
1	533F0
1	14AD81
1	ED47A
1	E582E
1	523DA
1	7531C
1	E8C2F
1	E9A3C
1	14B4CB
1	7AE03
1	E6A7E
1	4B750
1	14800F
1	7E9A6
1	F447E
1	499D4
1	146F42
1	D9FC5
1	F7360
1	48E67
1	85B67
1	D5C08
1	FC15B
1	143AA0
1	87EEC
1	D2443
1	43DE0
1	13E904
1	CBC95
1	1048AD
1	4473E
1	90221
1	C6136
1	107EB5
1	13D665
1	95CE9
1	C39E3
1	4191D
1	139322
1	9AD98
1	110A11
1	41978
1	9E9F7
1	B7EFE
1	111A49
1	134AC8
1	A349D
1	B3CF8
1	3F71A
1	12FAE9
1	AAA92
1	11C60A
1	40082
1	AE465
1	A9CB4
1	11DA6B
1	12A049
1	B1808
1	A601E
1	40379
1	125591
1	B95F0
1	1260EA
1	3F7D2
1	BC5CA
1	9C35A
1	126DCE
1	11DD0A
1	C2A33
1	98356
1	41531
1	1194E2
1	C9382
1	12F5DF
1	41136
1	10F228
1	8FFBF
1	12F5C5
1	1109D2
1	D1E48
1	8B7D1
1	43ECB
1	108F25
1	8A481
1	136D6F
1	4655D
1	DE5A6
1	83710
1	135C24
1	101839
1	E332A
1	F0000
1	4A36E
1	FA4A0
1	806B6
1	13CEC7
1	4BE21
1	EDCB5
1	78A54
1	13C600
1	F1D28
1	F3731
1	75657
1	51D5B
1	EC71C
1	F8F56
1	13F31D
1	53DAA
1	E449A
1	706D0
1	13F85D
1	569F4
1	100F5E
1	6BB1C
1	13F994
1	DD120
1	109F86
1	14019D
1	5DB4B
1	C00000
1	67D32
1	13F95A
1	D2725
1	1118DF
1	64506
1	659F6
1	CCF75
1	117BA6
1	13EEC3
1	6942A
1	118331
1	6142A
1	13E8A2
1	C1590
1	11D356
1	5E198
1	711B4
1	BCE90
1	122D95
1	13A563
1	74319
1	B6E1F
1	5E3C8
1	13C56A
1	77FA4
1	127E78
1	59C72
1	7ECE3
1	AD134
1	12D852
1	135405
1	82918
1	A753E
1	58C69
1	13358C
1	85B6C
1	132E47
1	59300
1	133402
1	9CD09
1	1379A4
1	12DFCC
1	90E0C
1	9763E
1	579CD
1	12C4BA
1	93874
1	13C922
1	58A80
1	12BB15
1	8CD64
1	140593
1	125F08
1	A0434
1	8866D
1	58C58
1	123618
1	A3636
1	14448C
1	5AB04
1	12297D
1	7D569
1	14693D
1	11CD78
1	AFA6D
1	7A935
1	5B5EE
1	119156
1	B1F15
1	14B503
1	6001B
1	11A4ED
1	7024F
1	14AAA6
1	112333
1	BE5F9
1	6DD3D
1	60D0C
1	10D9D2
1	C00F2
1	14DBDC
1	643C0
1	10E59C
1	63E26
1	14DD0C
1	105E45
1	CBE64
1	6255A
1	6807F
1	101A47
1	D0D21
1	14F114
1	6B04D
1	101B5A
1	59444
1	14D1CE
1	F924B
1	DBBEB
1	58D84
1	6F382
1	F445A
1	E0AD2
1	14F055
1	73E31
1	F0A78
1	5243B
1	14CE60
1	770A7
1	EB0A0
1	4FA43
1	14C733
1	E6B09
1	EFB29
1	4E8AD
1	7DAAD
1	E1F0E
1	F2714
1	14A889
1	82A98
1	DE0C0
1	491D9
1	146936
1	1C0000
1	FCC49
1	48A7D
1	8A67B
1	D3278
1	FF4E2
1	145239
1	8E9AF
1	D0956
1	44A22
1	140A87
1	9478C
1	10ABE1
1	430C8
1	13CD4E
1	C5273
1	10D34F
1	13CF94
1	9A65F
1	C28BF
1	415F6
1	137BD7
1	A1A06
1	1163F7
1	421CB
1	A4C3D
1	B6CE8
1	11859B
1	1340F6
1	A9980
1	B29E6
1	40533
1	12E7BB
1	B194B
1	121E56
1	409D9
1	12A6C1
1	A8A77
1	12219B
1	129029
1	B7DAE
1	A4515
1	40E06
1	1241F3
1	BFF12
1	12B6F4
1	41222
1	C45E6
1	9ACF6
1	12C033
1	11BF1B
1	C894E
1	96907
1	435E2
1	116398
1	CF337
1	13430D
1	437CC
1	D3EA6
1	8E270
1	132ED3
1	10DB21
1	D7A5E
1	89CA2
1	47060
1	1084D6
1	DE57D
1	13A9AF
1	47B66
1	1C0000
1	827F8
1	13A22E
1	FEFD2
1	E8E07
1	7F182
1	4CA3C
1	F959A
1	ED9A6
1	13D0B9
1	4D743
1	F06AC
1	77EBE
1	13D2D6
1	EF4D0
1	F72AC
1	743F4
1	543C9
1	EAA86
1	FF1B3
1	71AC0
1	57196
1	E40B6
0	91B64
0	C556F
0	1068EF
0	138B91
0	948AB
0	BD768
0	3FE66
0	13551B
0	9A0A1
0	10E5D3
0	3CC87
0	12CF32
0	B29F6
0	111C6C
0	12EA96
0	A1B6D
0	AD7E4
0	3D66F
0	12B1B4
0	A9B0D
0	119EC1
0	3C6BB
0	121E8A
0	A33F6
0	11BE4A
0	122795
0	B2B3E
0	9E193
0	3DBE3
0	11DE61
0	B9AA7
0	123C7F
0	3D35A
0	114B43
0	94116
0	1230EA
0	114508
0	C2BBC
0	8F42F
0	3F942
0	10EC5D
0	C8D61
0	12C1B4
0	3FED1
0	10581D
0	85D90
0	12B08C
0	104361
0	D37FE
0	8161A
0	43C7B
0	FECC8
0	DAE3A
0	13133F
0	44E18
0	F546D
0	79269
0	1318B7
0	C00000
0	E413A
0	74FFA
0	4AB8F
0	EEDA1
0	EC94D
0	1363BF
0	4D4D3
0	E79CB
0	6E69E
0	137160
0	4F4EB
0	F4CC5
0	6A498
0	13580F
0	DD06D
0	F9460
0	66564
0	56EA6
0	D7AE3
0	FFD74
0	13755F
0	59CA0
0	D03D4
0	62E37
0	1382D7
0	5CC4E
0	1086FD
0	5E7E8
0	136169
0	C5471
0	10FE49
0	135A59
0	66B8A
0	BEBB7
0	5CAEA
0	136847
0	68843
0	116EE3
0	58A4E
0	134097
0	B36EA
0	11D3FB
0	130A8F
0	735D8
0	ACF8E
0	54ED5
0	12F195
0	7686B
0	12373E
0	55042
0	12E8F9
0	A1965
0	128953
0	25327
0	8103F
0	9BD99
0	522AB
0	1278B2
0	85922
0	12FFED
0	53EC7
0	128764
0	8E75A
0	132E8B
0	522EB
0	9118F
0	8B4FC
0	137855
0	11F3C9
0	968B2
0	8543B
0	54CD9
0	11FBBB
0	7DCB1
0	13A612
0	5364B
0	A2556
0	7B4C7
0	13EF3F
0	115045
0	A68EF
0	764EA
0	569F4
0	112B81
0	A9EF3
0	14087D
0	5750A
0	C00000
0	6CA3C
0	1459D3
0	109717
0	B7348
0	68AF0
0	5C088
0	1052B5
0	BB747
0	145156
0	5DDF8
0	103878
0	5E81F
0	146581
0	FC629
0	C80FB
0	5CBEC
0	627FB
0	F77BD
0	CB9AC
0	147E2F
0	66C1B
0	F5E2D
0	53842
0	14570D
0	6942B
0	D944B
0	51B75
0	146F37
0	E8ED9
0	DCE60
0	4FC05
0	6EB2C
0	E3BF5
0	E05FD
0	144D72
0	74205
0	E2DB2
0	48CD0
0	141BFC
0	7864B
0	ED22C
0	47FBE
0	142D63
0	D4219
0	F1D08
0	13FCFD
0	7FC28
0	D0416
0	431D5
0	13C96C
0	86A81
0	FC75D
0	40C29
0	1386C3
0	C3F9F
0	1008D1
0	138953
0	8FBCE
0	BF10E
0	3FA30
0	134FAF
0	95BC9
0	10A70B
0	3CD44
0	12E2C0
0	B3B24
0	10DBA3
0	12E363
0	9EA21
0	AE8C0
0	3D39F
0	12A812
0	A5980
0	11726E
0	3AD07
0	120157
0	A3FE1
0	11999F
0	122DF3
0	B09D1
0	9E954
0	3DA52
0	11E9A3
0	B794F
0	121B9C
0	3BEC8
0	11319D
0	94B98
0	12387A
0	115195
0	C1589
0	8FB64
0	3F9DB
0	1105CB
0	C7C6B
0	12A30D
0	3FB1A
0	107514
0	8670E
0	12BEB9
0	105E11
0	D079F
0	81AAA
0	42772
0	100EB5
0	D7764
0	130C0D
0	43FC0
0	F612D
0	799AB
0	130AB9
0	F6433
0	E2048
0	7598E
0	4866D
0	F0B2C
0	E8575
0	2
0	4B8A5
0	EA3AD
0	ED7CC
0	1352EC
0	4E01E
0	E3E32
0	6CB19
0	1370C6
0	51152
0	F6AA3
0	67475
0	135B12
0	D954A
0	FE272
0	6446D
0	57FA9
0	D3D84
0	10445F
0	135F5C
0	5B30F
0	CA606
0	5FF88
0	137114
0	C70A2
0	10C14C
0	5C658
0	6365E
0	C2497
0	11289E
0	1342C7
0	681EE
0	BB934
0	5A6FE
0	134D14
0	6B55B
0	11985E
0	578A3
0	132FB6
0	AFB39
0	11F1A1
0	12E8F9
0	755C7
0	A945F
0	54277
0	12D797
0	79631
0	1261ED
0	544CF
0	12C3F0
0	9D825
0	12A339
0	127B8E
0	84EA9
0	97AEE
0	520B8
0	124915
0	891FB
0	130D69
0	52A10
0	124EBE
0	8BD83
0	135C25
0	11EAD7
0	950BC
0	86D3E
0	51CA8
0	11B652
0	9903D
0	13B689
0	54BC2
0	11AEEE
0	7A4FE
0	13C2BE
0	53EFA
0	A4784
0	7711A
0	141C00
0	1106FF
0	A9972
0	140018
0	57444
0	10EFC2
0	6C834
0	14448F
0	108B80
0	B6EED
0	68FB8
0	5A059
0	104425
0	BA2F3
0	14578B
0	5E8DD
0	10463C
0	5EA8A
0	144BFD
0	FB620
0	C65F1
0	5CFB5
0	61682
0	F6A79
0	CB4B0
0	146520
0	645E5
0	F315B
1	8070E
1	9981B
1	12D629
1	128F41
1	8924F
1	9789A
1	53894
1	1275B6
1	8F0F6
1	13628D
1	564F9
1	128946
1	8B3A1
1	139C35
1	54315
1	9BDBE
1	86337
1	13DC7D
1	11F1A0
1	A399C
1	141C15
1	5A120
1	120A41
1	7ADBF
1	143C8C
1	58FC8
1	AF238
1	777E3
1	149820
1	115484
1	B5282
1	148D7F
1	5F003
1	11664D
1	6D4D7
1	148739
1	5DEC9
1	BE17A
1	69D89
1	14BA27
1	109B34
1	C4A87
1	14B13E
1	62B04
1	107CDB
1	5FB36
1	14AB7C
1	65D17
1	CF085
1	5E0EB
1	14CC23
1	FC80C
1	D33EF
1	5B1D5
1	6B132
1	F8F8A
1	D92E1
1	14CA7D
1	6F6F4
1	F5535
1	5341B
1	14A80D
1	7246E
1	E3EAA
1	51A96
1	14B948
1	E84CF
1	E7370
1	1494AD
1	78C56
1	E4FFB
1	4A155
1	145B7C
1	7E990
1	F340D
1	493A0
1	14613F
1	D95D9
1	F8C1C
1	49178
1	84746
1	D41A5
1	FB56E
1	142A90
1	8A461
1	D179B
1	4285E
1	13BC77
1	8F8FB
1	1061B7
1	43C57
1	9433B
1	C4464
1	1091C1
1	13A8CF
1	98DF9
1	C03B8
1	4122C
1	136CCC
1	9F52C
1	11396B
1	3FAB5
1	130C65
1	B4AA8
1	1153A4
1	1307FC
1	A7034
1	B0ADC
1	3F9C8
1	12CF8C
1	AE8E5
1	11EFC3
1	3E37A
1	123DD5
1	A601F
1	120E66
1	124A85
1	B6D7C
1	A137C
1	3ED8A
1	11EC24
1	BEE87
1	128F4E
1	408DD
1	C1A24
1	9722B
1	1296C8
1	11725F
1	C7586
1	928D7
1	41B47
1	11136E
1	CEDE3
1	131E2D
1	43584
1	D1F26
1	894F2
1	1316FE
1	10716B
1	D8AC8
1	855DC
1	46886
1	100EFB
1	8226C
1	13845E
1	48A55
1	E4BEB
1	7D259
1	137887
1	F7270
1	EAC69
1	79476
1	4C60B
1	F1D50
1	EF6B7
1	13AEA1
1	4F054
1	E8F74
1	7357F
1	13C999
1	51F17
1	F8C83
1	6EA99
1	13B801
1	E1180
1	FD3BC
1	6B146
1	58FDA
1	DB734
1	103E5E
1	13C9A8
1	5B2D0
1	1082A5
1	66763
1	13CC30
1	CFC87
1	10CC92
1	62376
1	6369E
1	C9D86
1	112E94
1	13B614
1	67E4F
1	C1292
1	609A4
1	13C34D
1	BC01D
1	11B62B
1	5C0B5
1	721EF
1	B893C
1	1225FD
1	1372BA
1	76109
1	B274A
1	5A481
1	135CF3
1	78705
1	127BA8
1	595EC
1	1350D9
1	A77FB
1	12D61B
1	13115A
1	84C34
1	A1BB1
1	56A0A
1	12E1CA
1	85EB5
1	132629
1	5851F
1	130002
1	9677A
1	135F0F
1	54CD4
1	92FA0
1	917E5
1	13A951
1	1261BD
1	9824D
1	13C3B3
1	57F6C
1	126D5D
1	86432
1	13FA98
1	12037F
1	A2AC4
1	81C96
1	57A91
1	11D04A
1	A5E07
1	143D92
1	5BB5E
1	11F68D
1	760CC
1	144D77
1	C00000
1	B27A6
1	735D1
1	5BF89
1	111C19
1	B6C0A
1	14A0D9
1	603C9
1	11290B
1	68FEE
1	1490C1
1	109BDA
1	C320C
1	66D97
1	61E0D
1	1058F1
1	C5C16
1	14BE16
1	64E45
1	1034C2
1	5D706
1	14AC21
1	FCE1F
1	D2712
1	5BD54
1	6A596
1	F831E
1	D79B1
1	58BD3
1	6C76D
1	F5D24
1	537B1
1	14AEB9
1	72A4A
1	E2D50
1	512EC
1	149EC6
1	E9B80
1	E6570
1	50303
1	76585
1	E4468
1	E9BE7
1	149183
1	7BB7A
1	E1F57
1	4969B
1	145A5A
1	81B2C
1	F6D72
1	47CE6
1	1440A1
1	D5F41
1	FAE6E
1	47D96
1	87FC0
1	D05D4
1	FF0CC
1	14194E
1	8C027
1	CDB66
1	428AE
1	13C43E
1	93632
1	108035
1	4190C
1	139CC3
1	C170E
1	10B5AB
1	139344
1	9AEEE
1	BE5E7
1	40AB6
1	1357D2
1	A1414
1	11618B
1	40EA4
1	A4D42
1	B22CB
1	1165B5
1	12FD22
1	AA42C
1	AD709
1	3F253
1	12AA80
1	B2212
1	1215EB
1	3E0C4
1	12178F
1	A3370
1	12302A
1	122B01
1	BA43B
1	9EB08
1	410EC
1	11DF59
1	C174C
1	12AF41
1	3FCD2
1	113D7E
1	94EDB
1	12C948
1	114DA2
1	CB01D
1	12DEFB
1	420EE
1	10DBE5
1	8EB15
1	1324F1
1	441F2
1	D718F
1	87CAB
1	132DCC
1	105C74
1	DBA4B
1	134F95
1	46633
1	FD094
1	8110D
1	138119
1	4931F
1	E5CF5
1	7B86E
1	137FDC
1	F624C
1	EB42F
1	78644
1	4E09E
1	EFB2E
1	F0A94
1	13D59D
1	5035C
1	E759F
0	61D03
0	FB179
0	C820B
0	5C0C5
0	63BBD
0	F897E
0	CDC00
0	145AFB
0	66909
0	D2A4E
0	55283
0	146BBC
0	EE6E0
0	D6566
0	532F9
0	6BEB9
0	EA4FF
0	DB598
0	145FBB
0	6F6A8
0	E8AE3
0	4C8A4
0	1432B7
0	7293F
0	E4E1B
0	4B0A5
0	143351
0	DDAA1
0	EA023
0	4A591
0	78639
0	D97AA
0	ECF07
0	14149E
0	7C217
0	D686B
0	44C80
0	13D9E2
0	806CF
0	F4604
0	44C1C
0	13DDC0
0	CB50F
0	F7683
0	13BF81
0	86B33
0	C7769
0	40ACF
0	1380ED
0	8C718
0	1007D9
0	3F0C3
0	1350C3
0	BE198
0	103257
0	1356EA
0	94402
0	BA462
0	3E369
0	131DA1
0	98BCC
0	10C133
0	3C920
0	12BC7A
0	B10E8
0	10ED34
0	12C982
0	9F683
0	ADCA8
0	3D503
0	128F00
0	A75E3
0	1168B2
0	3D44C
0	125670
0	A40BB
0	118413
0	122DCE
0	ACEBC
0	A05A2
0	3B948
0	11A531
0	B41E6
0	11F7BB
0	3D791
0	B6CC7
0	97A17
0	1200E1
0	117B31
0	BC991
0	93AEB
0	3E1A8
0	11320C
0	C148D
0	1274F9
0	3E218
0	109716
0	8BC71
0	1282F0
0	10B0D1
0	CB9DE
0	886C9
0	41495
0	106C37
0	D1CC1
0	12E4CB
0	429F7
0	D2DDB
0	80A56
0	12E2CC
0	FDD35
0	D8CA0
0	7D187
0	44EE3
0	F982D
0	DDD85
0	131710
0	46B66
0	F1EED
0	784BC
0	1339E6
0	49037
0	E5E84
0	73196
0	132BF4
0	EB950
0	EC197
0	7063D
0	4D896
0	E6CDD
0	F12DC
0	135AF9
0	4F6A6
0	E02F7
0	6B8A0
0	1363A2
0	5179C
0	F975C
0	68190
0	557C5
0	D91B5
0	FF3E9
0	6550C
0	59123
0	D3877
0	65140
0	137B52
0	5AA58
0	105262
0	60F9B
0	136586
0	C9BFF
0	1097D3
0	5D8EB
0	630B9
0	C52D9
0	10FF0C
0	135BA6
0	66312
0	BD098
0	5C683
0	13604A
0	B85D3
0	115EC0
0	58378
0	6E668
0	B5A61
0	11C52A
0	130AAE
0	71024
0	AFEB9
0	55BDA
0	12F170
0	743BB
0	120D0D
0	55C26
0	12F07C
0	A5E52
0	124DD8
0	12B743
0	7E1CF
0	A09C3
0	53555
0	12A96A
0	81C0C
0	12AFE2
0	53C9E
0	12A5BD
0	96E1F
0	12FBB5
0	70000
0	8A543
0	92ACF
0	521A0
0	1229C0
0	8D915
0	134555
0	54FA2
0	1252DD
0	88715
0	135C51
0	523A6
0	9759D
0	84C4B
0	13A9CE
0	11AF9C
0	9C8D3
0	13
0	559C2
0	11B062
0	9EB67
0	13C63F
0	552C0
0	117971
0	77C46
0	140FB3
0	112B36
0	AB3CF
0	73AA4
0	579A2
0	10FEBF
0	AE3B3
0	141217
0	594B4
0	10E6FA
0	6B1B4
0	145251
0	108796
0	B863B
0	68569
0	5C1BE
0	1055E6
0	BC1D9
0	1456FC
0	5EC48
0	10462C
0	5F68A
0	146451
0	FD088
0	C6378
0	5DEEA
0	62038
0	F8AE3
0	CACF9
0	14713D
0	64F3F
0	F7727
0	54C6C
0	144E79
0	685BF
0	D4549
0	543D7
0	1464AE
0	ECE15
0	D8B45
0	52BBD
0	6C570
0	E871A
0	DBE91
0	145BD8
0	7035B
0	E8309
0	4C253
0	1434ED
0	73A0B
0	E590F
0	4A630
0	142ADD
0	DBF6E
0	EA9CB
0	49D5E
0	7A7FE
0	D7F03
0	EEDDA
0	141545
0	7E5D8
0	F3980
0	43982
0	13C183
0	CEEDF
0	F7E5A
0	44FB2
0	83E49
0	C9C24
0	F8B63
0	13B9A6
0	88D16
0	C6ECB
0	41673
0	13998E
0	8EC96
0	103D79
0	3E867
0	132A79
0	BD383
0	1064A9
0	134FF6
0	96271
0	B9491
0	3EE25
0	131103
0	9A852
0	10E973
0	3D058
0	12B5D2
0	AFA85
0	111C28
0	12BE21
0	A19F1
0	AB462
0	3D8CD
0	1284B2
0	A81A8
0	118993
0	3B85D
0	11FE48
0	A26E9
0	11AA20
0	121535
0	AF858
0	9DA84
0	3D406
0	11E195
0	B6E97
0	12114C
0	3CCCA
0	114AFA
0	95997
0	1236F3
0	115EAF
0	BF07A
0	9137D
0	3F40C
0	112042
0	C6B1B
0	128A33
0	3FDEB
0	10A76E
0	892CD
0	12A2D5
0	109023
0	CF798
0	85481
0	428B1
0	104513
0	D53F2
0	12EE70
0	43FB5
0	FDA14
0	7DC92
0	12E1AB
0	FAD64
0	DE203
0	7A253
0	46A8D
0	F6816
0	E3379
0	133B18
0	4977C
0	EFF59
0	760D9
0	1355E3
0	4AE81
0	EACF0
0	706E5
0	133D49
0	E7E98
0	F1684
0	6D701
0	50823
1	68442
1	14689A
1	5DD2B
1	BFA4D
1	64954
1	1491C7
1	102621
1	C72C3
1	61D99
1	64956
1	FEE3D
1	CB0E9
1	14ACF2
1	68708
1	FDE88
1	58D41
1	14933D
1	6A23F
1	D8332
1	57124
1	14B133
1	F22B1
1	DDBE8
1	5571E
1	708E1
1	EDF84
1	E1F4D
1	149FBB
1	74E6F
1	ED6BF
1	4F737
1	1485DC
1	77E00
1	EA72A
1	4D916
1	7B1C6
1	DEDF6
1	ECBCE
1	4B50B
1	7CE9D
1	DB306
1	48DC9
1	144DE2
1	83DFF
1	F8C2A
1	45F9F
1	140024
1	D1691
1	FCB00
1	467C5
1	89335
1	CBE7F
1	FFAFC
1	13F345
1	8E936
1	C84F5
1	42E95
1	13BEAF
1	95874
1	109F21
1	4074D
1	135B83
1	BE986
1	10DD6C
1	13703B
1	9AEA0
1	B9FC2
1	40D1F
1	1341C4
1	A261C
1	115863
1	3EAF5
1	12BF50
1	B1009
1	117288
1	12D892
1	A993C
1	ACA9A
1	3FD2F
1	12A2F6
1	B0487
1	120225
1	3E622
1	121A9D
1	A3788
1	122DC7
1	122D0C
1	B9FFF
1	9EC6A
1	4092D
1	11E56C
1	BF943
1	129303
1	3FB30
1	114D5C
1	96522
1	12B899
1	115FE2
1	C87FA
1	91DB7
1	42BB9
1	1118E6
1	CFF45
1	12FD57
1	42D58
1	107B45
1	89836
1	13138D
1	1080F5
1	D766C
1	852AE
1	46899
1	103081
1	DE44E
1	135766
1	47014
1	F8448
1	7E4A9
1	136BCC
1	F955F
1	E749C
1	7A359
1	4B9AC
1	F497C
1	EEF72
1	13AB90
1	4F405
1	EE87A
1	765C1
1	13BD6E
1	506A8
1	F56CD
1	708FE
1	13A9E5
1	E46A0
1	F9CDE
1	6CF9B
1	565F3
1	DFBDD
1	102730
1	13D649
1	5A883
1	D6359
1	68B06
1	13CCAF
1	D3262
1	1094C5
1	654A4
1	6118F
1	CFBFD
1	10E84B
1	13B61B
1	645C2
1	C9640
1	647FA
1	13D2FC
1	6619F
1	114FDA
1	5FDC7
1	139F7D
1	C03E8
1	11A492
1	139504
1	702A9
1	BB076
1	5DE37
1	1394FC
1	72AAE
1	121038
1	5B769
1	138288
1	B0499
1	1254A6
1	58A19
1	7DE66
1	AB5C3
1	129FDD
1	132C08
1	80160
1	12C7D5
1	5968C
1	133D2C
1	9FDB7
1	130638
1	56AEC
1	8B4B4
1	9BD29
1	134A50
1	12C22A
1	8EC1E
1	95EF7
1	59758
1	12E736
1	8CFF3
1	138949
1	56F82
1	9936C
1	8CEA1
1	13DF39
1	12435B
1	9DC07
1	88116
1	590CF
1	122639
1	A0CA7
1	13FD56
1	5A102
1	121680
1	7E301
1	143EA2
1	11B778
1	AC851
1	7A48E
1	5B3B5
1	118067
1	AF178
1	146B24
1	5DF44
1	118826
1	7009F
1	14729B
1	110C81
1	BB551
1	6DB1A
1	5F90C
1	10D3CF
1	BF0A4
1	149917
1	620CC
1	10D34B
1	64324
1	14A007
1	105037
1	C8592
1	625CB
1	656ED
1	101010
1	CCCD5
1	14C584
1	69265
1	FF22B
1	5A235
1	14AC29
1	6B51C
1	D8D4F
1	58A95
1	14C728
1	F3E43
1	DDCB4
1	5633D
1	70614
1	F194C
1	E36C2
1	14AE05
1	75F29
1	E87DF
1	4F43A
1	147E02
1	E65F1
1	ED092
1	4E392
1	7B1F7
1	E0E85
1	EE38D
1	1479E4
1	7F3F6
1	DCFFE
1	49659
1	145865
1	84EF3
1	FA5EE
1	46407
1	140F4B
1	D31AE
1	FDC34
