Marker	Ch1
1	BC4B
1	35813
1	37179
1	5309B
1	34BD7
1	136D6
1	52C75
1	B62C
1	34AC0
1	35668
1	53E19
1	343C4
1	13D52
1	53F26
1	B8D3
1	34A2E
1	33986
1	54D18
1	33832
1	14649
1	553D3
1	B8E5
1	33FBA
1	3297A
1	56427
1	331F9
1	1520A
1	5607F
1	B701
1	33286
1	30C27
1	56C7D
1	32936
1	15A3D
1	56BC4
1	B9CD
1	330B8
1	2F368
1	58470
1	31D8B
1	1631F
1	57D96
1	BAA5
1	32178
1	2D874
1	58A3C
1	31B01
1	172BB
1	59216
1	BE18
1	31C68
1	2BF29
1	59305
1	30B0A
1	17989
1	59AAF
1	C3EF
1	3240C
1	2ABF5
1	5AD01
1	308A1
1	18C7A
1	5A943
1	C4BF
1	30AC0
1	290E8
1	5B413
1	30000
1	19645
1	5B456
1	C545
1	2FD49
1	28B4D
1	5BFEF
1	304FC
1	1A8F7
1	5CF1F
1	D113
1	2FF37
1	259D5
1	5D551
1	2F8BA
1	1B6CD
1	5DF70
1	D717
1	2F00E
1	240A7
1	5C7CA
1	2E074
1	1B3E7
1	5F858
1	DEF5
1	2E955
1	23D17
1	5EBAE
1	2E01B
1	1CCC5
1	5EB3A
1	E091
1	2DE39
1	221BD
1	5E142
1	2D4DB
1	1D9F8
1	5F12F
1	E473
1	2D216
1	2143E
1	5F305
1	2CCA0
1	1E3F6
1	607E1
1	EF25
1	2C8AE
1	20020
1	5FD79
1	2BC47
1	1EA8B
1	6085F
1	F572
1	2C174
1	1F255
1	606AF
1	2B40B
1	1FAC5
1	618C7
1	FD69
1	2ACAF
1	1E083
1	609D8
1	2A3A8
0	5F8BE
0	112F2
0	26B12
0	1A6D6
0	5FEC3
0	260EF
0	214BF
0	1A486
0	11FDD
0	25862
0	19ACE
0	60FA0
0	1263F
0	2237F
0	18964
0	12F30
0	24CBD
0	220E3
0	6101A
0	12F3F
0	22FD2
0	175B6
0	602F0
0	24359
0	23024
0	61CFD
0	14008
0	23AA4
0	15B89
0	5F1A0
0	23B43
0	23B57
0	6121A
0	14838
0	24A00
0	150C0
0	5FDE6
0	22B5D
0	24377
0	6173C
0	158A6
0	2539E
0	14B3A
0	60570
0	2227C
0	255B8
0	61D45
0	16655
0	25C84
0	13A07
0	5FD69
0	215A1
0	25CBF
0	60BFC
0	172E5
0	20D47
0	13319
0	604E0
0	20821
0	26666
0	612EC
0	18549
0	207BC
0	1240B
0	5F86C
0	1FFA7
0	2727E
0	60D5C
0	1960B
0	1FD7E
0	1255A
0	60980
0	1F5A9
0	2785B
0	60FE9
0	1A73D
0	1F1DE
0	113A8
0	5F658
0	1EAA0
0	285FD
0	114A2
0	1B1B3
0	1E257
0	10CD8
0	5FA3E
0	1D967
0	28784
0	10730
0	1BAFD
0	1D69B
0	101A7
0	5EC96
0	1C427
0	29E56
0	102DE
0	1D44E
0	1CB36
0	F965
0	5E059
0	1CD18
0	2A0AB
0	F2EE
0	5D9EF
0	1C60B
0	2A40D
0	5E68D
0	1E8AE
0	2A9BB
0	EDC8
0	5DBEA
0	1B584
0	2A58F
0	5DC67
0	1F3D9
0	2B2ED
0	E87E
0	5DC6C
0	1AE06
0	2B573
0	5D957
0	21050
0	1A70D
0	DDF7
0	5C154
0	1A295
0	2B330
0	D535
0	2194E
0	190F4
0	D7AD
0	5D04F
0	2308A
0	2C340
0	D339
0	234FF
0	18E24
0	2C44F
0	5B5DB
0	233D6
0	2CAD5
0	C605
0	592C5
0	18A57
0	2D1FD
0	5AC39
0	24904
0	2DC06
0	C1BC
0	583F0
0	17CBF
0	2D15C
0	592B1
0	25D13
0	2D187
0	C153
0	595A5
0	16B0A
0	2D397
0	59898
0	26DE9
0	2D5C7
0	C411
0	59F0A
0	164FB
0	2E195
0	5827D
0	27F20
0	15C41
0	BDB2
0	58A0F
0	15BB5
0	2E9D1
0	5712F
0	29411
0	155D4
0	B72D
0	56A73
0	14FA9
0	2E8A4
0	56ACB
0	2AF7D
0	14B71
0	B7A8
0	56695
0	146D2
0	2F353
0	B6AC
0	2C6E4
0	13AC3
0	B00B
0	55269
0	2CF2B
0	2FC30
0	B265
0	5409B
0	133C4
0	2EE6C
0	545DC
0	2E474
0	2FA13
0	B20D
0	53DE8
0	12A32
0	2F863
0	529DE
0	2EDD3
0	3010A
0	B26A
0	535F0
0	1232D
0	30132
0	527AA
0	30BAF
0	30F7D
0	B3BF
0	52202
0	11AAB
0	2FC93
0	51A53
0	31D1A
0	2F989
0	A862
0	4F4A0
0	11D6D
0	312F8
0	52463
0	33E21
0	30E72
0	B094
0	50AE0
0	113EF
0	317C8
0	4F519
0	3566E
0	30BD4
0	B0E3
0	4F53D
0	109C9
0	31B45
0	4ED99
0	36EFA
0	3222F
0	B57F
0	4CA0E
0	107EB
0	32E5C
0	4CAA0
0	38278
0	30F50
0	AE4D
0	4AF66
0	F313
0	319EE
0	4D724
0	3A6F3
0	31D88
0	B799
0	4AD6C
0	EFAA
0	32495
0	4A28E
0	3A228
0	329D8
0	BE17
0	4A873
0	ED35
0	32C1D
0	49BA6
0	3C22E
0	32356
0	BBA7
0	4858A
0	E4CE
0	32C0A
0	48DFD
0	3EC41
0	C
0	BCFB
0	47C0F
0	D51E
0	31C81
0	BE88
0	3CF21
0	D399
0	C5E0
0	47F4F
0	4031A
0	3158E
0	BFDE
0	3E740
0	CDE5
0	0
0	4582A
0	40135
0	31E3B
0	C9D5
0	3F494
0	CFF3
0	33242
0	42A8C
0	41803
0	326D0
0	D114
0	41D42
0	C4B3
0	31DF0
0	42E9A
0	42B90
0	317F8
0	CB2B
0	41F80
0	BD19
0	31D7A
0	409C0
0	43D9C
0	310A9
0	D457
0	40F92
0	B901
0	31B99
0	3F40C
0	44A3D
0	31543
0	DA04
0	3F653
0	B346
0	31721
0	3DCA1
0	45C75
0	C00000
0	E1CC
0	3DC5A
0	B389
0	328CE
0	3C5B3
0	47552
0	B0BB
0	E56C
0	3C395
0	B0D4
0	32288
0	F5B8
0	49789
0	AFCD
0	EF15
0	3AFD1
0	49E3F
0	30914
0	EE74
0	49D6D
0	AF41
0	31707
1	4CFEF
1	B77A
1	3393A
1	3925F
1	4D137
1	B3BB
1	10E16
1	3907A
1	B54B
1	333CF
1	11250
1	4DF4B
1	B60E
1	33B0E
1	37BAF
1	4F7F7
1	32D92
1	11DA6
1	373F5
1	B0AF
1	32B2A
1	36205
1	500EA
1	AF49
1	123B2
1	3612E
1	B37A
1	32A68
1	34641
1	50173
1	AF4F
1	12C4A
1	34D65
1	B181
1	321DE
1	C00000
1	51C9E
1	B08F
1	13895
1	339ED
1	B488
1	31FCA
1	13D40
1	53056
1	B20F
1	1448E
1	31BDF
1	B390
1	3187E
1	14408
1	53711
1	AEBB
1	14997
1	30C81
1	B285
1	31755
1	15019
1	54CC9
1	B2F6
1	1532A
1	2F823
1	56500
1	307BF
1	151F2
1	553C9
1	B37B
1	15DA9
1	2E7EB
1	578E7
1	2F8A6
1	157CE
1	56134
1	B401
1	5
1	2D89B
1	58125
1	2FD4C
1	161B2
1	5764B
1	BB72
1	30FBA
1	2B81D
1	57F38
1	2F685
1	172C0
1	5884B
1	BEEF
1	30A8E
1	2A2D8
1	57D3A
1	2F58A
1	17DDA
1	58DB6
1	BB78
1	2F457
1	2907F
1	58E1B
1	2E303
1	1797A
1	59011
1	BDEB
1	2F482
1	28B3C
1	5B27C
1	2E434
1	19227
1	5AF62
1	C77C
1	2E5F8
1	276F1
1	5C713
1	2DAEA
1	19B82
1	5B034
1	C60F
1	2D5B0
1	25098
1	5BF2A
1	2CF2D
1	1A54B
1	5BBC5
1	CE6E
1	2E2BD
1	23526
1	5B0FF
1	2CD57
1	1AF51
1	5CB92
1	D230
1	2CF66
1	21C7C
1	5BFEF
1	2D620
1	1CA24
1	5F8CD
1	E219
1	2C4C8
1	21715
1	5E4CF
1	2B7FE
1	1C8B8
1	5F69C
1	E5BC
1	2BDAD
1	20606
1	5EDFE
1	2AE02
1	1D6F9
1	5F757
1	EA72
1	2B2C1
1	1F00D
1	5F02B
1	2AB46
1	1EBB8
1	604CE
1	F135
1	2A56A
1	1EEC1
1	5F62B
1	29F37
1	1E84A
1	5F1BB
1	F034
1	2A129
1	1D26B
1	5F289
1	2A486
1	1FAB9
1	62494
1	103AC
1	1F5AC
1	1BCD0
1	5FBE6
1	28993
1	20148
1	61B4C
1	107EC
1	1FE3B
1	1BC87
1	6077C
1	28560
1	2075F
1	630D9
1	1175D
1	22130
1	1A8BB
1	612A0
1	2743A
1	215A6
1	62891
1	11E01
1	22BE9
1	193FC
1	5FDC9
1	27585
1	21D99
1	63469
1	1272E
1	23521
1	19239
1	62FFD
1	26C84
1	23A1D
1	63037
1	138C5
1	23B28
1	17D4E
1	13A1E
1	24F28
1	229C4
1	62B25
1	13850
1	23E12
1	176B9
1	13D5C
1	24FA5
1	17964
1	6260F
1	14059
1	24202
1	16B21
1	14D0F
1	2478F
1	167D7
1	620A2
1	14BFC
1	25274
1	16801
1	15DA9
1	23A2E
1	15E2D
1	628A9
1	15918
1	25C23
1	1595C
1	16628
1	2322E
1	152C3
1	633CD
1	16D93
1	26C19
1	1494D
1	17405
1	22862
1	1457A
1	6343F
1	70000
1	27668
1	13F0E
1	185E1
1	21DAC
1	13802
1	630CD
1	215C1
1	27D86
1	132CA
1	18DEC
1	2182B
1	12D8D
1	6239A
1	20BD3
1	283FA
1	1263E
1	19E21
1	209C2
1	12465
1	6237C
1	20D16
1	29412
1	11E00
1	1ADD6
1	1FBE1
1	1161E
1	616B7
1	20369
1	2971F
1	112A3
1	1BB59
1	1F341
1	10D39
1	6130D
1	1BFC0
1	29FB4
1	10D37
1	1C664
1	1E7C0
1	1059E
1	60F5C
1	1CC36
1	2AAF6
1	10108
1	1D536
1	1E187
1	FE8D
1	60EF1
1	1E245
1	2B53D
1	F2ED
1	5F6C8
1	1DA05
1	2BAF9
1	601EA
1	1F1BB
1	2BE6A
1	EBB7
1	5F286
1	1CC6C
1	2C60B
1	5F623
1	1FDD2
1	2BF49
1	DD0D
1	5D657
1	1C1A4
1	2CC4E
1	5F351
1	21288
1	2DAB3
1	E060
1	5E697
1	1B540
1	2D382
1	5E665
1	22AC6
1	2DE66
1	DD41
1	5E2F3
1	1AB15
1	2E290
1	5DBFE
1	241C0
1	1A639
1	D1AF
1	5CA9D
1	1A012
1	2E640
1	5E423
1	25E43
1	19A42
1	CFE3
1	5C7D6
1	19C37
1	2F586
1	CCBC
1	265AB
1	18D51
1	C9EB
1	5BF0A
1	27448
1	30530
1	C18C
0	1981B
0	2D21D
0	D208
0	23F4E
0	19267
0	2D2B5
0	5C2D1
0	2499E
0	2DF9E
0	CC72
0	5BF64
0	187E8
0	2DD8C
0	5BBAF
0	25A7E
0	182DA
0	C90C
0	5B469
0	26204
0	2E6DE
0	C3EC
0	5A5BC
0	17D00
0	2EB2E
0	5A3F1
0	271E5
0	2EE1F
0	C11A
0	59E96
0	17497
0	2F121
0	5A641
0	28A56
0	2F9E4
0	BF32
0	5942D
0	16965
0	2F7B0
0	5965B
0	29D91
0	164ED
0	BE7B
0	594E5
0	166E0
0	30218
0	5816C
0	2ABD3
0	15A04
0	B9EA
0	58077
0	157C2
0	30D2D
0	BBB1
0	2CA3C
0	152B7
0	B72D
0	57387
0	2CFD4
0	30F49
0	B15C
0	2E278
0	145C4
0	30D34
0	56980
0	2E2E6
0	314FA
0	B62B
0	557FD
0	140BA
0	313C3
0	54782
0	2EF41
0	317E3
0	B724
0	55E41
0	135F7
0	312B7
0	54662
0	30466
0	31ABE
0	B20E
0	53686
0	13234
0	32454
0	544C6
0	325B9
0	31C3B
0	B136
0	52D6D
0	12743
0	31F26
0	52820
0	32F49
0	32279
0	B55A
