Marker	Ch1
0       2D767
0       68E66
0       76312
0       47DE5
0       6B7A6
0       121C2
0       4B2C9
0       28010
0       4
0       6F71A
0       4F8E5
0       6DF14
0       1383B
0       6B970
0       230BD
0       6E585
0       6889A
0       57759
0       6EE31
0       157ED
0       64A0D
0       1EEB4
0       7034F
0       6125C
0       5F36E
0       6F7B7
0       18539
0       5D1A1
0       1B350
0       70874
0       5949C
0       65F5B
0       6F342
0       1B88B
0       55704
0       18E46
0       70A7D
0       51CEB
0       6D4D3
0       6F072
0       1FE84
0       4DCBB
0       16618
0       6EEFD
0       49F0B
0       73897
0       6DA19
0       24E85
0       761DF
0       154C0
0       6D3F6
0       425EE
0       7A236
0       6ADAC
0       2A3C4
0       7BDBC
0       14B34
0       2D891
0       3AF03
0       802FE
0       6771E
0       300A6
0       80C35
0       15755
0       3338C
0       33901
0       8486D
0       62DAC
0       35733
0       850A5
0       165D6
0       39BDD
0       2CD4A
0       88160
0       5E726
0       3C2BA
0       88D22
0       188EA
0       40345
0       26756
0       89A85
0       592D9
0       428BB
0       8B541
0       1B9AD
0       46B46
0       20572
0       8974C
0       53DE4
0       49925
0       8C0DF
0       1F887
0       4CDCB
0       1BFE9
0       89F84
0       4DB3C
0       4F012
0       8B2BC
0       2432B
0       53274
0       17BC4
0       87E38
0       477A1
0       54D73
0       89240
0       29B25
0       58A4E
0       150BE
0       2C9AF
0       415A8
0       5A890
0       86338
0       2FF9A
0       5E00A
0       1313F
0       330D8
0       3B24C
0       5FC8B
0       8258C
0       3705C
0       62C19
0       11DC9
0       39D51
0       351B2
0       4
0       7D5B8
0       3DD61
0       6706C
0       118CD
0       40F50
0       2F3C6
0       67979
0       7797C
0       44CB4
0       6A72E
0       11BD8
0       48BA5
0       29C39
0       1214A
0       71E51
0       4D7D9
0       6D286
0       12B95
0       5068F
0       24C77
0       1371A
0       6B240
0       549CD
0       6F28A
0       14BD9
0       57E8F
0       203AB
0       158CF
0       643BE
0       1DB08
0       6FE25
0       1777F
0       5F6FF
0       1C789
0       185DE
0       5CB0C
0       1A8FE
0       701B9
0       1A852
0       66819
0       19783
0       1C2D0
0       54F3E
0       17ECC
0       6FB6A
0       1E7D8
0       6D7D9
0       16F54
0       208B7
0       4D327
0       16394
0       6E560
0       22FC3
0       73CAE
0       156F8
0       2583A
0       45833
0       1531F
0       6C57E
0       40D3A
0       79AB1
0       14BA3
0       2A8B1
0       3E10F
0       14D8B
0       690B3
0       39CFE
0       7EC9B
0       14B97
0       30DA2
0       36832
0       1564F
0       655EA
0       32FB7
0       83253
0       1588E
0       36B5D
0       2FAFD
0       16BF3
0       60B0A
0       2CB5B
0       86DFE
0       1740E
0       3CDE9
0       2967F
0       18CC6
0       5BE4E
0       27054
0       89473
0       59625
0       42B93
0       2458B
0       1BCB8
0       56B4D
0       21D93
0       8ADE9
0       53D50
0       48C99
0       C00000
0       1F9C1
0       5112A
0       1CC23
0       8A6F9
0       4E31C
0       4F0D4
0       8AF77
0       23F33
0       4B5C7
0       18E4E
0       89517
0       48284
0       54C36
0       8972A
0       293FA
0       583D3
0       158D5
0       8650E
0       42085
0       5A5B3
0       86511
0       2F180
0       5D726
0       13BE3
0       83F98
0       3BF39
0       5E7C3
0       821E4
0       358BF
0       6207E
0       1208B
0       38CE7
0       35E2E
0       62F96
0       7DCB1
0       3C7FA
0       665D9
0       11BB4
0       3FB22
0       3015C
0       67267
0       78CE5
0       4401C
0       6A044
0       11E29
0       4742E
0       2ACAE
0       8F3
0       72D98
1       851D6
1       3065F
1       3D62E
1       13656
1       83765
1       3BCD3
1       60541
1       12A5F
1       368BF
1       37C28
1       121E8
1       7FDDB
1       3A134
1       64423
1       11933
1       3D462
1       32541
1       6566A
1       7AFF6
1       410D6
1       6837E
1       11C71
1       7829E
1       2CFB1
1       6905D
1       75E4C
1       48328
1       2A732
1       123C5
1       72A84
1       2928A
1       6CB44
1       6FF41
1       4F039
1       25CC4
1       133A1
1       6CACF
1       244C0
1       6ED7B
1       69724
1       55D48
1       213D2
1       15078
1       6650C
1       1F3FC
1       6F7C3
1       6239E
1       5C987
1       1D08F
1       17AC4
1       5F74A
1       1BBD1
1       6FE5D
1       5AD42
1       63A8B
1       1A427
1       1A732
1       5850D
1       192C3
1       6FCD2
1       547D4
1       6A23A
1       6ED1F
1       1E0CE
1       510BF
1       1714F
1       6F225
1       4CE3D
1       70DF6
1       6DF42
1       2252C
1       49F4E
1       15C6F
1       6DE55
1       44B71
1       75F40
1       6BDB3
1       26EC8
1       42E5A
1       14FA1
1       6AEAD
1       3E872
1       7B409
1       6997C
1       2C937
1       3BB00
1       14B88
1       67F47
1       36C91
1       7F853
1       66195
1       31B0B
1       34DC1
1       154FA
1       646F0
1       314A6
1       839CB
1       61D84
1       373F9
1       863F1
1       16D3F
1       60362
1       2AEF7
1       86D92
1       5D9A9
1       3D34E
1       8926E
1       18D89
1       5B9CC
1       24E45
1       889D0
1       5871C
1       42CC4
1       8AC08
1       1B9FC
1       C00000
1       1FFAD
1       89638
1       53604
1       49114
1       8BF76
1       1FB11
1       4C5E5
1       1BFE7
1       89862
1       4DD1F
1       4E9A1
1       8B74C
1       241FB
1       52161
1       189D4
1       26966
1       4834E
1       53C80
1       895EB
1       289A5
1       574A8
1       16128
1       2B52D
1       42A2B
1       2A0
1       86B7E
1       2E422
1       5C18A
1       14010
1       310A4
1       3D18B
1       133DD
1       83670
1       341A8
1       60D53
1       1257C
1       37134
1       37940
1       12228
1       7FA6A
1       3A844
1       64B07
1       1190D
1       3D95E
1       32104
1       117FC
1       7B0CB
1       41BDC
1       684E7
1       116BB
1       4472B
1       2CDF0
1       11D2C
1       75EBC
1       48F06
1       6B455
1       12152
1       4B5D1
1       27EB5
1       127D9
1       6FA1C
1       4F914
1       6DEB1
1       13599
1       5288B
1       23733
1       13E20
1       69AD3
1       2133C
1       6F18E
1       15398
1       5969D
1       1EE58
1       1638F
1       62BAE
1       1D0CD
1       6F7FF
1       17BD2
1       604FE
1       1C250
1       18CB7
1       5C072
1       1A480
1       6FE16
1       1E000
1       671C7
1       19025
1       1C01E
1       54F29
1       18018
1       6F59E
1       50903
1       6D414
1       16F35
1       20275
1       4DF58
1       166DD
1       6E213
1       48CE2
1       73383
1       C00000
1       24B27
1       46AC0
1       15255
1       6C229
1       41B41
1       78981
1       6AC60
1       29A0D
1       3F6BB
1       149C5
1       69B9F
1       3B57A
1       7D5E9
1       67A2D
1       2E7F8
1       804BA
1       14F5C
1       66874
1       34A5E
1       818D3
1       6422E
1       34744
1       83CDA
1       15E1A
1       62E22
1       2E74E
1       85E9B
1       60233
1       3A080
1       87F19
1       17A56
1       5E552
1       28499
1       8794F
1       5BA7E
1       3FC1F
1       89FD8
1       19FE4
1       21
1       231E5
1       88FE5
1       56C63
1       45136
1       8B03C
1       1CD19
1       55C00
1       1E80A
1       89665
1       51995
1       4ABC6
1       8B813
1       20C08
1       4E71F
1       1AB43
1       89013
1       4C58C
1       505FE
1       8B127
1       2516D
1       538CA
1       17AA1
1       880C0
1       46A01
1       54F29
1       88BE9
1       2A3EA
1       587E0
1       150FC
1       2C84C
1       414FC
1       59D45
1       85F55
1       2F3E9
1       5D438
1       12F8A
1       325B7
1       3BB44
1       5E688
1       82D29
1       35957
1       6168E
1       11F8B
1       384A8
1       36590
1       4797
1       7EE9A
1       3C18B
1       65608
1       11ACB
1       3EA61
1       310BD
1       117DD
1       79CC8
1       42B12
1       68BD5
1       1170C
1       45A07
1       2BEFA
1       11CA7
1       74C5F
1       49C86
1       6BAEF
1       12365
1       4C5BF
1       27494
1       12C20
1       6EFA9
1       50FEC
1       6E042
1       13BD8
1       5353A
1       22CD5
1       14380
1       68A94
1       58338
1       6F148
1       15A3F
1       5A3C5
1       1EF55
1       16333
1       61F34
1       5EF5A
1       6F9C7
1       182D9
1       60F23
1       1BB0A
1       19079
1       5B0AF
1       19EB5
1       6F9FB
1       1B234
1       67A5B
0       2937F
0       45525
0       5802E
0       879D9
0       2BC04
0       5A69D
0       14FB5
0       85E45
0       3FAEE
0       5BE9F
0       8541A
0       318B5
0       3D0F8
0       13424
0       830D0
0       3B806
0       60D3B
0       12A05
0       375B2
0       37AE5
0       1204B
0       7F8E7
0       3A6BB
0       64D64
0       119B7
0       3D542
0       32616
0       65D73
0       7B4F9
0       411BC
0       684D5
0       11D15
0       437
0       2D844
0       69201
0       764F1
0       4720F
0       6B253
0       1233E
0       4A203
0       28BD3
0       6BDB7
0       70B86
0       4E167
0       6D9B7
0       13495
0       50E98
0       24642
0       6DFC0
0       6B116
0       55693
0       6F04B
0       14E6C
0       57A09
0       2072F
0       158E4
0       64A89
0       5C0FF
0       6FC53
0       17335
0       5E561
0       1D118
0       18223
0       5E37F
0       63146
0       6FEA5
0       19D39
0       64C13
0       1A2B4
0       1B085
0       5769F
0       18B9A
0       6FC55
0       1D235
0       6B1A0
0       17ECC
0       1E675
0       50615
0       16DEC
0       6EE19
0       20E80
0       70E9B
0       16202
0       22750
0       4998E
0       15C4E
0       6D5CB
0       253FE
0       768F6
0       15206
0       2770D
0       42AD0
0       14EE2
0       6B161
0       29FC0
0       7B3EF
0       149C5
0       2C13A
0       3C2A3
0       14FF9
0       683DF
0       38CF1
0       7FB8C
0       14D9F
0       3142F
0       3599D
0       157DB
0       64D9E
0       32482
0       83528
0       15B41
0       36E24
0       2FF60
0       168F9
0       60FF3
0       2C9D3
0       86695
0       5EF93
0       3C43B
0       2AC3E
0       18301
0       5CF33
0       28402
0       8945B
0       5AADB
0       41DDD
0       26004
0       1AA48
0       586C5
0       236B1
0       8A495
0       55BE1
0       46D4C
0       8B34A
0       1D90E
0       53882
0       1F1F9
0       8AF0B
0       50CB8
0       4BDAB
0       8B5A3
0       21454
0       4F4BC
0       1A31D
0       89171
0       4BAB0
0       51902
0       8A7C4
0       25C3B
0       548DE
0       17C39
0       88969
0       46640
0       55D87
0       88AA2
0       2A921
0       59245
0       1509A
0       2D2C9
0       40D7B
0       5A737
0       85C79
0       2FC0C
0       5DC58
0       12EB5
0       32BE3
0       3B804
0       5EABA
0       830C6
0       362C2
0       61D84
0       11DCB
0       38933
0       3688D
0       23
0       7F425
0       3C4CA
0       6593D
0       116E8
0       3E954
0       319A4
0       66BBE
0       7AA4A
0       4279C
0       68E33
0       11D0C
0       449C0
0       2CBB8
0       8
0       75AF6
0       48ABA
0       6BAA9
0       1255B
0       4AE4C
0       2821B
0       6BAFA
0       700AD
0       4F0CF
0       6D877
0       13511
0       517EF
0       24128
0       6DC08
0       6A95F
0       55C7A
0       6F0A6
0       14EE6
0       5828A
0       204E1
0       15A5D
0       649EF
0       5C7ED
0       6F7BE
0       171F5
0       5E64D
0       1D126
0       17CE6
0       5E26C
0       62919
0       700B7
0       19E0A
0       6495E
0       1A566
0       1ADD9
0       57F6D
0       68F9C
0       6FCD4
0       1CF48
0       6A72A
0       18221
0       1E307
0       511C5
0       6E108
0       6E835
0       2013A
0       70251
0       16793
0       222CB
0       4A934
0       73BCD
0       6D6D6
0       2434B
0       7584B
0       15D65
0       269EF
0       43E82
0       78F60
0       6B2CC
0       28BD9
0       7A96C
0       14D63
0       2BA4A
0       3D696
0       7E48F
0       689A8
0       2DBAF
0       7EA86
0       14E84
0       3064D
0       3734B
0       154DD
0       6555C
0       327EF
0       82A43
0       159E6
0       359FC
0       30EAB
0       16318
0       616D1
0       37B63
0       85DFC
0       17137
0       3ADBE
0       2B67D
0       17F7A
0       5DB6C
0       3D628
0       88AF5
0       18F20
0       4039B
0       26587
0       1A424
0       592EE
0       24B74
0       8A43A
0       1B36F
0       45C8C
0       21F3E
0       1CE36
0       5472F
0       2059A
0       8AD03
0       1E344
0       4A874
0       1E9F7
0       20155
0       4FEFF
0       1CB82
0       8B15D
0       21FF8
0       4FEDF
0       1AEE0
0       240E0
0       4A9DD
0       194C2
0       89F07
0       26192
0       54973
0       17E57
0       28EA8
0       46025
0       168C7
0       88229
0       2AAD5
0       59626
0       15792
0       2D0F3
0       411A7
0       147F4
0       859C0
0       2F9C5
0       5D6D7
0       13C23
0       3226F
0       3C0B3
0       12F1E
0       82827
0       3B117
0       61A37
0       12758
0       37C02
0       37024
0       11F77
0       7F1A2
0       355BB
0       64D4E
0       3EA
0       3DF55
0       32033
0       118F5
0       7AB0A
0       309F2
0       68437
0       78DE7
0       44193
0       2D835
0       11E89
0       75FE4
0       2C23D
0       6B623
1       1ED68
1       4DD77
1       6E0BA
1       6E0FA
1       2079C
1       70683
1       16605
1       6EB25
1       49866
1       7381C
1       6D185
1       24AB6
1       4679D
1       15232
1       6C442
1       41144
1       777D6
1       15058
1       2937A
1       40310
1       14DAF
1       6A183
1       2B4DA
1       7C53C
1       14A3E
1       2DF56
1       3A1B6
1       7F6B9
1       67104
1       2FF34
1       8026D
1       15582
1       329BC
1       345F5
1       82D64
1       63D14
1       34D26
1       83A70
1       16038
1       37DDD
1       2EBD2
1       380000
1       5FFF6
1       39ABD
1       8708F
1       17B71
1       3C9B4
1       29A08
1       18A8E
1       5C0FD
1       3F01C
1       8938D
1       19616
1       41DE7
1       2519B
1       1B17B
1       57EE5
1       23B0A
1       8A708
1       1BE33
1       46F03
1       20ED2
1       1DECE
1       5373C
1       1FB70
1       8B18B
1       1F08C
1       4BA62
1       1DACC
1       21058
1       4E7C1
1       1BF3C
1       8AB66
1       4D9A6
1       50A84
1       1A731
1       24BA6
1       49DAF
1       18AF2
1       8949E
1       479F7
1       555C6
1       176DB
1       29607
1       4504A
1       16246
1       875CB
1       430B5
1       5943B
1       C00000
1       2DBF5
1       4026E
1       142FA
1       846B8
1       3DB1C
1       5D634
1       83ECF
1       33802
1       3B2C4
1       12D95
1       81D9C
1       38E02
1       6119C
1       80505
1       3827D
1       36821
1       11F74
1       7E4A6
1       345AF
1       64AFE
1       7CC49
1       3E22A
1       31BDA
1       11C70
1       7A37F
1       30D53
1       68171
1       78481
1       44060
1       2D243
1       11C5F
1       75BDC
1       2C1E7
1       6AE7C
1       7370C
1       49FE0
1       6B586
1       12649
1       70C49
1       272EB
1       6CCA6
1       6E663
1       4FA5C
1       6D3E7
1       136AA
1       526FA
1       23461
1       6DB8C
1       695E6
1       563F1
1       6EB2B
1       15280
1       584AC
1       1FE00
1       6F271
1       63A37
1       5C441
1       6EEDB
1       1700D
1       5E324
1       1CEE9
1       E0000
1       5E151
1       62484
1       6F6F4
1       197FD
1       63F24
1       1A77F
1       1A5F5
1       582DF
1       684F1
1       6F8AE
1       1C676
1       6978F
1       183F6
1       1DA80
1       51E10
1       175CE
1       6EF9E
1       1FC30
1       6ECA1
1       16A57
1       21582
1       4BCE3
1       162BD
1       6DF00
1       47B88
1       73DD6
1       15794
1       255F1
1       45B6A
1       1550A
1       6C0DF
1       4226C
1       78678
1       14C26
1       296AC
1       3F95C
1       14D09
1       69CD7
1       3BCFD
1       7C921
1       68838
1       2DFA8
1       39A19
1       14FF1
1       66F23
1       351AF
1       7FCFF
1       6555C
1       328A3
1       34390
1       157F2
1       63F22
1       30A54
1       8352A
1       61F11
1       3778A
1       856E9
1       16822
1       607FA
1       2BDC5
1       86272
1       5E050
1       3C0B0
1       88A9F
1       1864F
1       5CA02
1       26CBA
1       87C7A
1       5A35A
1       40B9A
1       8A636
1       1AAE3
1       43DAD
1       2259C
1       88F85
1       5646E
1       45ECE
1       8B06F
1       1D0EF
1       48A09
1       1F3AA
1       89E75
1       518D2
1       49AA5
1       8B1D9
1       2031C
1       4D527
1       1BDDC
1       0
1       4D493
1       4EB19
1       8A82E
1       239F8
1       520DD
1       18E03
1       88AD7
1       48A7F
1       53B1B
1       8957F
1       28117
1       566E9
1       16267
1       869A3
1       43DE6
1       5733D
1       872D3
1       2C50C
1       5A72C
1       14C36
1       8566C
1       3F735
1       5C0E3
1       84B8C
1       3163D
1       5E468
1       12C62
1       33AC
1       3A9F6
1       5F4EF
1       81B5D
1       36918
1       61E11
1       1247E
1       C00000
1       35C7E
1       62EC3
1       7DDDF
1       3B621
1       652B4
1       1183D
1       3E5DE
1       31466
1       65E6A
1       7A487
1       41BF3
1       68663
1       11BA8
1       440F5
1       2CF35
1       11B97
1       7603A
1       47C92
1       6ADBC
1       11EDD
1       4A09D
1       28D09
1       1271B
1       71330
1       4DE34
1       6CF3D
1       130EA
1       4FF0F
1       24DFD
1       1367B
1       6BD57
1       54229
1       6E8B1
1       145B3
1       55F21
1       216CA
1       1509A
1       664B2
1       59A7B
1       6F474
1       16466
1       5BAEB
1       1E421
1       171B7
1       608D9
1       5F60C
1       6F945
1       1886F
1       61845
1       1B6D3
1       195A4
1       5ABE0
1       6588B
1       6FA1C
1       1B3B3
1       66F5D
1       19225
1       1C422
1       54E86
1       6B983
1       6EDA1
1       1DF62
1       6C639
1       173C3
1       1FB52
1       4EB0A
1       6FE78
1       6E19C
1       21777
1       7185A
1       15E03
1       234AF
1       48D6B
1       0
0       14B98
0       6A046
0       28A18
0       79CEA
0       150F7
0       2B08D
0       3D0B7
0       7CFFD
0       681E7
0       2D3E6
0       7DB46
0       14B5E
0       6787F
0       363C0
0       7F390
0       65737
0       31882
0       35032
0       15334
0       63DF1
0       31A44
0       82253
0       15AA4
0       35B8F
0       301CD
0       163F5
0       60C4F
0       381F5
0       85319
0       16BBE
0       3AA30
0       2B58A
0       18035
0       5D26D
0       3CBA2
0       8776F
0       187CD
0       3F33B
0       26E03
0       19C0C
0       59327
0       96B
0       89597
0       1A890
0       43F91
0       22E3A
0       1C442
0       55531
0       21B4E
0       8A044
0       1CF3D
0       48836
0       1F5DA
0       1ED0A
0       5130C
0       1E4A3
0       8A2CB
0       1FCA0
0       4CD11
0       1CB95
0       220C0
0       4CF14
0       1B11D
0       89ABA
0       4
0       512CA
0       18AAF
0       259A0
0       48D71
0       186EB
0       88C7C
0       26FD9
0       554AD
0       17255
0       29459
0       444B5
0       15E8E
0       86934
0       433C7
0       591B2
0       15302
0       2D09E
0       3FEC2
0       142E8
0       84ADE
0       3E185
0       5CD2C
0       139F1
0       32053
0       3B81B
0       12FE2
0       81D48
0       3AFE7
0       60386
0       12700
0       3697E
0       37678
0       12188
0       7ED7A
0       36244
0       63695
0       11D87
0       3BE74
0       33557
0       11C5E
0       7B954
0       311E1
0       663B3
0       11B1E
0       417B7
0       2F1CC
0       11B9C
0       779E8
0       2DBC3
0       69092
0       11CEF
0       4679C
0       2B2A2
0       11F52
0       73AB0
0       294E3
0       6B300
0       12591
0       4BEB7
0       273A3
0       12B1C
0       6F078
0       2585C
0       6D002
0       136BC
0       51C3F
0       23C97
0       13DB8
0       6A3FF
0       222C9
0       6E74F
0       66E60
0       56DB1
0       20208
0       15705
0       64FDF
0       1EC9B
0       6F0B1
0       61A06
0       5D253
0       1CEDD
0       17655
0       5F8FB
0       1BE77
0       6F1D1
0       5BD0C
0       6216E
0       1A9E2
0       19DF5
0       59C41
0       19BE4
0       6F454
0       568B4
0       6753D
0       C00000
0       1C460
0       5417E
0       1804A
0       6F091
0       516F3
0       6CF3F
0       6E506
0       1F8A3
0       4E743
0       16F52
0       6EBA9
0       4B844
0       70C82
0       6CEED
0       226B7
0       48F92
0       15B7F
0       6D78E
0       46471
0       75661
0       6C02B
0       26D32
0       770F0
0       14D8A
0       6B577
0       40C32
0       79820
0       698F3
0       2A102
0       7AE3F
0       14EBB
0       69FE4
0       3B740
0       7E7F5
0       67988
0       2E8ED
0       7E930
0       14E93
0       67127
0       360FC
0       818ED
0       64CC6
0       32EF0
0       82B01
0       15A35
0       637C3
0       2FE60
0       828F9
0       61ADC
0       36F95
0       854C2
0       16A07
0       60891
0       2BED5
0       85678
0       5E514
0       3B32C
0       8750D
0       17E3C
0       3DE4F
0       27D1A
0       8796E
0       5ADEC
0       3F7DA
0       89111
0       19B6A
0       425E0
0       2413F
0       88FFD
0       57266
0       4383A
0       8A21F
0       1C003
0       46A15
0       20AE2
0       89AB1
0       53135
0       47D9B
0       8A623
0       1E710
0       4AC1D
0       1DAE6
0       2089E
0       4F57B
0       4BFDF
0       89D3B
0       21617
0       4F2F8
0       1A440
0       23C5C
0       4AFE1
0       5013A
0       89CDF
0       252FF
0       5310E
0       183BD
0       273D8
0       46966
0       538F5
0       87DB5
0       28A7D
0       56CE7
0       16061
0       2AF0E
0       429B9
0       15364
0       85F45
0       2CD40
0       5AB5F
0       147BC
0       2F563
0       3E5E6
0       13B4A
0       83895
0       31553
0       5E17F
0       12E43
0       33920
0       39E0E
0       129A4
0       81401
0       36A4D
0       61962
0       123B2
0       383BD
0       35BB8
0       11D40
0       7DE6F
0       3B2FC
0       6456A
0       11B15
0       3D33F
0       31822
0       11970
0       7A7F0
0       403FE
0       673EE
0       1174E
0       4288E
0       2D953
0       116F4
0       76DED
0       463F5
0       696C6
0       118E0
0       47F4E
0       29E8A
0       12154
0       7242E
0       4B06E
0       6B611
0       128A3
0       4D056
0       264B7
0       1295E
0       6DFD1
0       5056C
0       6D350
0       136DC
0       525D8
0       231D2
0       13C74
0       6914D
0       5580D
0       6E381
0       14DD8
0       57B4F
0       2011E
0       15735
0       642E7
0       3C23
0       6E8C4
0       16B50
0       5CBA3
0       1D537
0       17592
0       5EE03
0       1B8C1
0       6EF29
0       18C62
0       620F1
0       1B0AB
0       19C92
0       59C44
0       19A0E
0       6F05D
0       1B264
0       671D1
0       18B9F
0       1C0D0
1       7A637
1       3F760
1       3018C
1       118ED
1       7881E
1       2EA64
1       6845E
1       11955
1       44C69
1       2C586
1       11C32
1       75226
1       4798C
1       6A29B
1       11EB4
1       495C9
1       28C7C
1       6A4E7
1       70989
1       4C1C6
1       6BBAE
1       12C8E
1       6E446
1       25700
1       6C53F
1       6C98E
1       51DE1
1       23E09
1       13CD7
1       69E46
1       22237
1       6DCA8
1       677A5
1       5634D
1       207D6
1       15642
1       655A3
1       1F5B2
1       6EC35
1       62DDC
1       5BE36
1       1D9F6
1       16E37
1       608D1
1       1C777
1       6EDDB
1       5D42E
1       6041A
1       1B5B6
1       18DA0
1       5BED0
1       1A70F
1       6F073
1       574CF
1       6528D
1       19671
1       1B3E5
1       56CD7
1       1896E
1       6ED28
1       5324C
1       697DB
1       17B00
1       1E0B0
1       51642
1       171CF
1       6E1B0
1       4D813
1       6E083
1       6D618
1       20A85
1       4C5FA
1       16337
1       6D733
1       48B17
1       727EF
1       6C704
1       23E3B
1       47221
1       15613
1       6C40C
1       43B42
1       769CC
1       6ADF2
1       27723
1       C00000
1       14E4A
1       6AFAD
1       3F6E9
1       7AB50
1       68FCC
1       2AF15
1       7BD5F
1       14CAB
1       68E3D
1       3A449
1       7D6AC
1       66C9F
1       2EB1B
1       7ED06
1       14C7A
1       0
1       35D32
1       81834
1       644C8
1       32DA1
1       824E7
1       158D0
1       63667
1       30CA6
1       83215
1       619D2
1       37266
1       84E1C
1       16899
1       606D2
1       2CD4D
1       85D0F
1       5E990
1       3B05E
1       8750D
1       17EB6
1       5DB80
1       2819E
1       86D6F
1       5B750
1       3F12A
1       891CD
1       19824
1       414DC
1       24FB8
1       882F8
1       57D1A
1       42936
1       899FA
1       1B349
1       454AD
1       21550
1       89262
1       540FF
1       46258
1       8A583
1       1DB1A
1       496A9
1       1E142
1       88A5D
1       50A95
1       4A5C8
1       8AC5F
1       205BA
1       4D15A
1       1BC23
1       88E4D
1       4CE0E
1       4DAD1
1       8A661
1       23922
1       50D2E
1       191C9
1       87E87
1       49471
1       51E54
1       8916F
1       26AE1
1       54A43
1       16F80
1       288B5
1       45488
1       5563F
1       87658
1       2A29A
1       580A0
1       1535F
1       2BFB7
1       41654
1       58DC7
1       85DA0
1       2E143
1       5B6B6
1       14153
1       2FF59
1       3D73E
1       13850
1       83B4F
1       326E1
1       5E950
1       130C9
1       34748
1       39AEA
1       128AD
1       80D23
1       36571
1       619B9
1       124C2
1       38E2C
1       35CF0
1       11C68
1       7DC63
1       348A3
1       64598
1       11DAF
1       3CD59
1       321DC
1       11696
1       7A8A5
1       311AE
1       66EB2
1       C00000
1       4243E
1       2E6F1
1       11A39
1       76D55
1       2D547
1       6923C
1       75079
1       46A36
1       2ABAC
1       121AC
1       72EA4
1       29C1F
1       6B22A
1       716DD
1       4C66B
1       27415
1       129DE
1       6EB73
1       25C8D
1       6C82A
1       6CBBE
1       50E51
1       6CCC7
1       139DF
1       6A492
1       2334B
1       6E108
1       68A4A
1       5659F
1       6E1E2
1       151F9
1       65AE3
1       202A7
1       6EB6F
1       63B74
1       5B40D
1       6E10F
1       16A54
1       5C9C5
1       1E106
1       6F684
1       5F042
1       5FAEC
1       6E927
1       187DA
1       61847
1       1B72D
1       6F6BA
1       5A38A
1       64BF7
1       6E3D9
1       1A5AB
1       65FC2
1       19B1B
1       6F80A
1       5583B
1       69693
1       6E620
1       1D018
1       6A66B
1       180CD
1       6EFD2
1       50B82
1       6DCEE
1       6DE2E
1       1FAF8
1       6EA6C
1       16AAE
1       2150A
1       4BB30
1       720FE
1       6CC65
1       227D0
1       72B90
1       15BB6
1       24443
1       46C75
1       760B1
1       6BC2B
1       25D85
1       76727
1       151D5
1       281E7
1       41EE8
1       79AE3
1       6A36D
1       296FB
1       79FA2
1       14B23
1       2B86D
1       3D0F0
1       14E98
1       67ED4
1       2CD2E
1       7D362
1       14E56
1       2EDC8
1       38488
1       15433
1       65A49
1       3076C
1       80169
1       150A1
1       3308E
1       33D85
1       15924
1       632BF
1       34796
1       82C79
1       15F41
1       36B84
1       2F6F0
1       169B5
1       601D4
1       38182
1       851A4
1       17043
1       3AA68
1       2B678
1       1800A
1       5D0AE
1       3BEEA
1       8722C
1       182B0
1       3EE52
1       278ED
1       19471
1       5A1A7
1       40190
1       88D61
1       1A071
1       42C74
1       23F3A
1       1B6BC
1       56C8F
1       44558
1       89D9C
1       1C326
1       46E46
1       20B31
1       1DDD3
1       52E1B
0       13834
0       6BBDE
0       53472
0       6D988
0       14305
0       540CF
0       22140
0       6D7C0
0       676BB
0       57013
0       6DDA6
0       1551E
0       6542F
0       1F4E7
0       6E667
0       634A8
0       5B044
0       1DF89
0       16983
0       6147D
0       1CE77
0       6EC64
0       17AA1
0       5EE62
0       1BD21
0       18453
0       5D05D
0       618F2
0       6EFCB
0       19876
0       62F71
0       1A9DA
0       19DF7
0       58AB0
0       663E4
0       6EB05
0       1B66C
0       670F0
0       18FAC
0       1C337
0       54301
0       69D91
0       6EBCA
0       1DD76
0       6B095
0       17AC1
0       1E859
0       4FEF1
0       16FF1
0       6E3C3
0       201ED
0       6ECD3
0       16944
0       21548
0       4BCB6
0       1626C
0       6D8BA
0       22E1C
0       723C9
0       15B38
0       24030
0       4738F
0       15825
0       6C09E
0       2571D
0       757BD
0       14FEE
0       26AB4
0       42F62
0       1517B
0       6AB7F
0       40A20
0       78CEA
0       14ABA
0       2A093
0       3E8C1
0       14EB2
0       6905D
0       3B96A
0       7B890
0       14A5A
0       2D652
0       3A345
0       14DA1
0       67120
0       2ED25
0       7E528
0       14C0E
0       30613
0       361EE
0       15305
0       64F62
0       340C8
0       80E42
0       15411
0       339B4
0       325F3
0       15F02
0       6261F
0       30433
0       832B2
0       15F39
0       3780A
0       2E55A
0       16EE6
0       5FD75
0       2CB47
0       851FF
0       1C0000
0       3AEE8
0       2B507
0       17D66
0       5D652
0       2981F
0       86F32
0       5BA08
0       3E733
0       888B1
0       1948C
0       5A744
0       25E57
0       87D96
0       58CA6
0       41AAB
0       892DC
0       1AB02
0       57AE1
0       224DB
0       8839D
0       55CE0
0       456A7
0       8A530
0       1CE00
0       5486A
0       1F296
0       883F0
0       526E2
0       48851
0       8A32F
0       1EF5C
0       4B463
0       1CDDC
0       8899D
0       4F22B
0       4B864
0       8A888
0       21B6E
0       4E800
0       1A8AB
0       883CE
0       4BEAE
0       4F897
0       89E37
0       24481
0       51D13
0       18D80
